source_index,Company Name,Rating,raw_review_text,Nhãn thật,Baseline,Threshold 0.30,P(Negative),Cặp nhầm,Nhóm tín hiệu,Độ chắc chắn lỗi
5117,Bray Leion Splash Group,1,"Đọc và tự cảm nhận nha các bạn . Hello IT Viec,
I used to work at Mission Made Vietnam, formerly known as Bray Leino Splash, and I would like to share some reviews about the company after working there:
- Regarding basic benefits and salary, I found the level to be equivalent to other foreign-owned companies.
- However, there is one particular point that the company has a bonus policy, but it is calculated into your gross salary. The company tries to find ways to avoid you receiving bonuses from mistakes in the past, present and future.
- The company has a decision-making process that takes feedback from employees, but in reality, it is just a formality. GM or CTO can decide and change regulations without any specific principles, for example, the price of items outside the market.
- The interesting thing is that the company has an evaluation program for bosses to decide whether to increase salaries or keep the same job title but without a pay raise. Therefore, if you decide to join this company, ask carefully about the evaluation program, how many times a year, and how many times you can be evaluated. Don't believe in the company's Job Description because you may end up crying.
- The company does not have an annual outing or team building program, as well as sports clubs. If you want, you can organize it yourself and pay from your own pocket.
- Covid-19 support money from Social Insurance for employees from 2022 is held by the company and has no impact on that fund. According to the principle, the employee is entitled to receive the money, but the company refuses to pay and does not have any specific reason.
- Regarding machinery and working equipment, most of the machines are over 3 years old and no longer under warranty. The battery, keys or windows may be damaged. You should not unplug the power outlet for fear of power failure.
Not clear and I'm transparent. OT only says yes and is converted to flexitime, not to salary without multiplier. If so, the boss will change it himself and force your OT to the lowest level of hours and money. Advise to finish work and return home to spend time with family and self
This is my personal opinion about the company, and I hope it will be useful for those who are considering working there. . Xin chào cộng đồng IT Việc,
Mình từng là nhân viên ở công ty Mission Made Việt Nam, hay còn có tên cũ là Bray Leino Splash. Mình muốn chia sẻ vài đánh giá về công ty sau khi đã làm việc tại đó:
- Về các phúc lợi cơ bản và mức lương, mình thấy mức độ tương đương với các công ty có vốn nước ngoài khác.
- Tuy nhiên, có một điểm đặc biệt là công ty có chính sách bonus, nhưng nó lại được tính vào lương gross của bạn. Công ty cố gắng tìm mọi cách để tránh trường hợp bạn nhận được bonus từ các lỗi trong quá khứ, hiện tại và tương lai.
- Công ty có quyết định lấy ý kiến từ nhân viên, nhưng thực tế chỉ là hình thức. GM hoặc CTO có thể tự quyết định và thay đổi các quy định mà không có nguyên tắc cụ thể, ví dụ như giá của các mặt hàng ngoài chợ.
- Điều thú vị là công ty có chương trình đánh giá để sếp quyết định việc tăng lương hoặc giữ nguyên chức danh, nhưng không tăng lương. Vì vậy, nếu bạn quyết định vào công ty này, hãy hỏi kỹ về chương trình đánh giá, bao nhiêu lần trong một năm và tối đa bao nhiêu lần được đánh giá. Đừng tin vào Job Description của công ty vì có thể bạn sẽ phải khóc thét.
- Công ty không có chương trình outing hoặc team building hằng năm, cũng như các câu lạc bộ thể thao. Nếu bạn muốn, bạn có thể tự tổ chức và chi trả từ túi tiền của mình.
- Tiền hỗ trợ Covid-19 từ BHXH cho nhân viên từ năm 2022 được công ty giữ lại và không có bất kỳ tác động nào đến quỹ đó. Theo nguyên tắc, tiền này sẽ được chi trả cho nhân viên, nhưng ở đây công ty giữ lại. Khi có ý kiến phản ánh, sếp sẽ tìm lý do và kéo dài thời gian phản ánh đến tận 2 THÁNG. 2 tháng sau khi tiền đã được công ty giữ im lặng từ 2022.
- Về máy móc và thiết bị làm việc, đa số các máy đều trên 3 năm và không còn bảo hành. Pin, phím hoặc win có thể bị hư. Bạn không nên rút ổ cắm điện vì sợ sụp nguồn.
Không rõ ràng và mình bạch. OT chỉ nói cho có và được chuyển đổi thành flexitime chứ không tính thành lương không nhân hệ số. Nếu có thì sếp sẽ tự thay đổi và ép OT của bạn xuống mức thấp nhất ít giờ và tiền nhất. Khuyên nên làm xong hết giờ về dành thơi gian cho gia đình và bản thân
Tóm lại, mình thấy công ty thiếu minh bạch trong mọi vấn đề từ công việc, quản lý, chi phí và phúc lợi của nhân viên. Vì vậy, nếu bạn có ý định làm việc tại công ty này, hãy cân nhắc thật kỹ.
Không rõ ràng và không minh bạch. Thời gian OT sẽ được chuyển đổi sang flexitime",Negative,Positive,Positive,0.027078338243314376,Negative → Positive,Phủ định hoặc sắc thái đảo chiều,0.9729216617566856
1628,FPT Software,1,"Môi trường tốt, thích hợp với người mới . học được nhiều điều mới mẻ và các quy trình làm việc của công ty
chưa bị OT bao giờ :), văn phòng đẹp, to và rộng. . lương không cao lắm, vào để học là chính, dễ đi sau khi làm một thời gian",Negative,Positive,Positive,0.030666174426402387,Negative → Positive,Phủ định hoặc sắc thái đảo chiều,0.9693338255735976
2383,FPT Software,2,"Nói chung là tạm ổn . Công ty lớn, nhiều thứ để học hỏi môi trường trẻ năng động. . Lương thấp so với nhiều công ty khác, cần tăng lương",Negative,Positive,Positive,0.03161160548401896,Negative → Positive,Sắc thái hoặc ngữ cảnh chưa rõ,0.968388394515981
2787,FPT Software,2,"đồng nghiệp tốt . môi trường làm việc tốt
đồng nghiệp thân thiện
skill tăng đều . Lương bèo
phúc lợi ít
OT nhiều
Việc làm khó cần try hard mới làm dc",Negative,Positive,Positive,0.03307279918437877,Negative → Positive,Phủ định hoặc sắc thái đảo chiều,0.9669272008156212
5868,OL Vietnam,2,"Đánh đối bị kiểm soát để lấy lương cao . - Lương cao cho đến rất cao, benefit rất tốt
- PC làm việc mạnh
- Môi trường nhiều người giỏi
OT có trả lương, tuy nhiên track time OT rất gắt. Vào đây làm mình hiếm khi OT. . Làm đây thì lương rất cao nhưng chấp nhận là bị kiểm soát rất gắt, kiểm soát từ thời gian check in check out đến thời gian đi toilet, thời gian làm task. Nhiều bạn không quen sẽ thấy tù, có nhiều người hết probation không chịu nổi đã rời đi, vì thế nên cân nhắc yếu tố này.
Ngoài ra thì không có hybrid mode, WFH, văn phòng hơi nhỏ, công ty ít hoạt động.",Negative,Positive,Positive,0.04171476356743853,Negative → Positive,Phủ định hoặc sắc thái đảo chiều,0.9582852364325615
6156,Outcubator,1,"Bad for career . Good free food is most likely the only pros I can actually mention about . - The team itself doesn't have a truly meaned leader while working. And since then, you will have no support in building your career path.
- The company doesn't show any effort in improving the quality of the team by hiring more senior developers (when the current one leave) or helping current employees with their self-learning to improve the whole team quality.
- Doesn't have a technology standard way to do this or that. For example, If you ask a question why that technology is applied, why not that one. No valuable answer could be given.
- The CEO often change his mind without thinking what has been done, why we do that at the beginning and this is one of the reasons affectting developers working result.
- Some said that working with teams from different regions may affect the quality of the works. Well, bad management is the real reason in my opinion. Thinking that anyone can do anything, swapping roles, one person work as many different roles. This way of thinking reduces the whole team's effectiveness.
- International environment advertised, local minded in reality.
The company has a paid OT policy but IT IS NOT ANNOUNCED ANYWHERE TO BE SEEN. It's also hard to claim as HR will find ways not to pay it.",Negative,Positive,Positive,0.0452014655070686,Negative → Positive,Từ lóng / ngữ cảnh ngành IT,0.9547985344929314
2766,FPT Software,2,"Thường xuyên OT . Sếp tốt, môi trường năng động, giờ giấc làm việc linh hoạt . Cấu hình máy yếu, OT thường xuyên, cách tính fscoin không hợp lý.
OT nhiều khi không có tiền, phải tự chi trả chi phí ăn uống khi OT.",Negative,Positive,Positive,0.06160635564740066,Negative → Positive,Phủ định hoặc sắc thái đảo chiều,0.9383936443525993
4865,LHV Software,2,"công ty outsource của việt nam . văn phòng đẹp
macbook pro
hỗ trợ tiền gửi xe, tiền điện mùa dịch . họp nhiều mất thời gian, process lòng vòng
sếp dí deadline nhân viên
ko phù hợp với người có năng lực
mức lương thấp chuẩn mực",Negative,Positive,Positive,0.06338100321426658,Negative → Positive,Từ lóng / ngữ cảnh ngành IT,0.9366189967857335
4075,Hybrid Technologies,2,"Khách hàng quan trọng hơn nhân viên . Công ty mang đậm văn hoá Nhật Bản. Sẽ là lựa chọn phù hợp cho bạn nào thích cọ sát để nâng cao khả năng tiếng Nhật và thêm kinh nghiệm làm việc với người Nhật
Nhìn chung là hài lòng về chế độ OT. Khách hàng cũng sòng phẳng, OT 30p cũng ghi nhận đàng hoàng . Công ty xem khách hàng quan trọng hơn nhân viên nên dù nhân viên có complain về điều kiện làm việc kém hoặc cách quản lý của khách hàng thì đều được ghi nhận nhưng sau đó bị bỏ qua",Negative,Positive,Positive,0.0678406714535599,Negative → Positive,Khen và chê trong cùng review,0.9321593285464401
7832,Unifiedpost,1,"Nên cân nhắc khi làm việc ở đây . The company provides really good Bao Viet Insurance for employees and their families. The salary is not remarkable but it is higher than other companies.
I haven't worked overtime yet so I don't know yet. . - This company works with the Agile process, and there is no rooming or planning. Just pick a task from the backlog and do it. The task was not clear about the requirements and changed a lot of requirements while doing the task.
- They use old technology.
- Meetings take up a lot of time.
- Flexible working hours, but be careful when you go home early. it's not that ""flexible""",Negative,Positive,Positive,0.06797708485053125,Negative → Positive,Từ lóng / ngữ cảnh ngành IT,0.9320229151494688
1057,ELCA,2,"Sếp kĩ năng còn yếu, ít có động lực làm việc . - Học tập nhiều từ các expert.
- Training khá tốt.
- Học hỏi kĩ năng code . - Nhập giờ làm quá chi li. Chỉ cần nhập sai 1 giờ là yêu cầu nhập lại.
- Sếp chú ý quá nhiều đến giờ nhập khi làm task, nếu làm quá giờ, thường sẽ bị nhắc nhở ngay.
- Môi trường làm việc khá ngột ngạt.
- Bị bó buộc trong cách estimate. Estimate hoàn toàn là do Thụy sĩ làm, từ việc trao đổi dự án, fixbug từ khách hàng, quyết định dùng công nghệ, specs, design đều do Thụy sĩ làm, phía Việt Nam chỉ đơn giản là code. Trước khi làm gì, hầu như đều phải hỏi ý kiến phía Thụy sĩ trước.",Negative,Positive,Positive,0.0702170044388085,Negative → Positive,Từ lóng / ngữ cảnh ngành IT,0.9297829955611915
1071,ELCA,2,"OT almost everyday . Employees have 18 days paid annual leave and Christmas leave. . - Have to work on Saturday
- OT almost everyday, work from 9AM to 9PM, 200 hours/month",Negative,Positive,Positive,0.07135807096512507,Negative → Positive,Từ lóng / ngữ cảnh ngành IT,0.928641929034875
5942,Onpoint,1,"Công ty thiếu chuyên nghiệp . Không chịu cho liên lạc để liên hệ với C&B, C&B cũ thì nghỉ, làm việc rất thiếu chuyên nghiệp. . Cần phát huy hết khả năng hiện có, làm việc như đi ngủ
Công ty làm việc rất lề mề, mình chỉ xin chứng từ để quyết toán thuế nhưng gọi mấy lần vẫn không nghe máy.",Negative,Positive,Positive,0.07247735480206256,Negative → Positive,Phủ định hoặc sắc thái đảo chiều,0.9275226451979375
436,Bosch Global Software Technologies Company Limited,2,"Luong than hon thi truong . Thoi gian linh hoat
Duoc on-site
Bao hiem cho nguoi than . Qui trinh tuyen dung ruom ra
Di lam vice ma bat Ky bond qua nhieu",Negative,Positive,Positive,0.089985603778306,Negative → Positive,Sắc thái hoặc ngữ cảnh chưa rõ,0.910014396221694
